epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
101,14589,0.60182,0.83187,0.00943,0.63693,0.49046,0.54753,0.31224,1.79639,1.75146,0.04277,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
102,14729.8,0.59464,0.83796,0.0093,0.64002,0.48599,0.54946,0.31398,1.79022,1.76453,0.04262,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
103,14872.2,0.59049,0.82938,0.00913,0.65299,0.48533,0.55086,0.31461,1.79016,1.76327,0.04268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
104,15015.1,0.5843,0.81528,0.00906,0.65625,0.48217,0.55093,0.31607,1.78547,1.77148,0.04257,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
105,15158,0.58961,0.82612,0.00923,0.64176,0.48325,0.54767,0.31549,1.78232,1.77948,0.04246,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
106,15300.4,0.5854,0.80683,0.00914,0.63135,0.48339,0.5478,0.3135,1.78764,1.77889,0.04261,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
107,15442.4,0.58084,0.80258,0.00906,0.63542,0.48292,0.55012,0.31613,1.78537,1.78071,0.04257,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
108,15585.3,0.58171,0.78842,0.009,0.66776,0.47152,0.54766,0.31541,1.78486,1.7753,0.04257,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
109,15727.5,0.57447,0.78689,0.00884,0.60906,0.50365,0.54504,0.31568,1.7812,1.78373,0.04247,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
110,15870.4,0.57724,0.78363,0.00884,0.6184,0.50148,0.54611,0.3168,1.78242,1.7794,0.04248,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
111,16012.7,0.57283,0.77932,0.00898,0.62467,0.50011,0.54453,0.31704,1.78116,1.7759,0.04246,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
112,16155.3,0.56669,0.76283,0.00877,0.61978,0.4914,0.54238,0.31539,1.77598,1.78128,0.04233,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
113,16297.8,0.56476,0.76205,0.00882,0.60641,0.51022,0.54278,0.31529,1.77304,1.78909,0.04222,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
114,16439.8,0.56746,0.77922,0.00882,0.59095,0.51116,0.54052,0.31465,1.76868,1.79655,0.04203,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
115,16581.4,0.55507,0.74538,0.00862,0.58673,0.51161,0.53482,0.31222,1.76995,1.79392,0.04213,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
116,16724.4,0.5614,0.75512,0.00868,0.58698,0.5117,0.5352,0.31099,1.77299,1.79047,0.04223,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
117,16867.4,0.55687,0.74189,0.00868,0.59407,0.51672,0.53561,0.31168,1.76877,1.79488,0.04213,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
118,17010.6,0.55403,0.75506,0.00859,0.6013,0.50746,0.53661,0.31141,1.77106,1.79253,0.04217,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
119,17153.6,0.54446,0.72751,0.00847,0.59501,0.51112,0.53812,0.31215,1.76915,1.79432,0.0421,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
120,17296.3,0.53877,0.71933,0.00842,0.5996,0.5056,0.53933,0.31304,1.76628,1.79874,0.04202,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
121,17439.9,0.54735,0.71881,0.00848,0.61079,0.49865,0.53977,0.3126,1.76562,1.80152,0.04204,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
122,17582,0.55269,0.72111,0.00852,0.61078,0.49459,0.53916,0.313,1.76542,1.80141,0.04204,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
123,17724.3,0.53755,0.70837,0.00835,0.63606,0.49043,0.54145,0.31388,1.76268,1.81019,0.04193,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
124,17866.1,0.54,0.69445,0.00834,0.64777,0.48649,0.54009,0.31272,1.76071,1.81675,0.04186,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
125,18008.9,0.5316,0.69202,0.00815,0.64558,0.48637,0.53998,0.31263,1.75881,1.81946,0.04176,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
126,18150.8,0.54004,0.69201,0.00822,0.64459,0.48851,0.54037,0.31298,1.75747,1.81807,0.04173,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
127,18293.1,0.5216,0.68695,0.00811,0.64793,0.48789,0.54068,0.31349,1.75591,1.81976,0.0417,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
128,18434.9,0.53059,0.68726,0.0081,0.65104,0.48742,0.53997,0.31292,1.75691,1.81917,0.04178,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
129,18577,0.52694,0.69312,0.00816,0.65853,0.48012,0.54035,0.3121,1.75851,1.8148,0.04191,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
130,18719.6,0.52392,0.68291,0.00813,0.66466,0.48047,0.54202,0.31286,1.75754,1.81892,0.04189,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
131,18863.7,0.52093,0.6666,0.00802,0.66047,0.477,0.54258,0.31187,1.75537,1.82134,0.04183,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
132,19006.3,0.52236,0.66369,0.00807,0.66704,0.47327,0.54168,0.31329,1.75641,1.81932,0.04185,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
133,19147.6,0.5167,0.65495,0.00804,0.65626,0.47868,0.54181,0.31355,1.75639,1.82106,0.04184,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
134,19290.2,0.50939,0.65635,0.00793,0.66454,0.47524,0.54216,0.31353,1.75684,1.81837,0.04187,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
135,19431,0.51578,0.65276,0.00799,0.6597,0.4818,0.54279,0.31391,1.75564,1.82024,0.04184,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
136,19572.6,0.51497,0.64851,0.00785,0.63679,0.49471,0.54264,0.31346,1.75375,1.82396,0.0418,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
137,19715.4,0.50251,0.64463,0.00786,0.64229,0.49265,0.54402,0.31381,1.75288,1.82371,0.04179,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
138,19858.2,0.51354,0.63778,0.00794,0.64797,0.48541,0.54342,0.31283,1.75227,1.82583,0.04179,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
