epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
134,19097.1,0.61795,0.88087,0.00975,0.70222,0.46554,0.55172,0.3121,1.77727,1.77117,0.04227,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611
135,19239.6,0.62354,0.87358,0.00981,0.64661,0.49684,0.55176,0.3121,1.77703,1.77197,0.04223,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
136,19380.9,0.62691,0.88875,0.00974,0.64969,0.498,0.55114,0.31173,1.77513,1.77363,0.04216,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
137,19522.3,0.61809,0.87209,0.00979,0.68065,0.48602,0.55441,0.3134,1.77648,1.76933,0.04216,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
138,19664.5,0.62693,0.88498,0.00985,0.70349,0.47223,0.55194,0.31361,1.77388,1.7694,0.04211,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479
139,19807.1,0.61972,0.8761,0.00971,0.65672,0.49305,0.55014,0.31183,1.77241,1.77189,0.04206,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
140,19948.8,0.60912,0.85494,0.00964,0.64977,0.49748,0.55023,0.31135,1.77181,1.76868,0.04209,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413
141,20090,0.61809,0.86188,0.00971,0.65375,0.49425,0.54932,0.31127,1.7723,1.76764,0.04209,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
142,20230.8,0.61506,0.86003,0.00972,0.65669,0.4897,0.54885,0.31,1.77336,1.7691,0.04212,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
143,20372.9,0.61071,0.85629,0.0096,0.65416,0.49438,0.54782,0.31011,1.77068,1.77501,0.04207,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
144,20514.8,0.62025,0.85076,0.00971,0.67014,0.49096,0.55079,0.31275,1.77099,1.77307,0.0421,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281
145,20656,0.60665,0.84135,0.00955,0.66681,0.49225,0.55233,0.31421,1.77249,1.76982,0.04217,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
146,20798.5,0.60644,0.84678,0.00951,0.63837,0.50047,0.55261,0.31372,1.77234,1.76835,0.04216,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215
147,20938.3,0.61032,0.84719,0.00962,0.66839,0.49287,0.55349,0.31328,1.77233,1.77293,0.04216,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
148,21079.4,0.61938,0.84328,0.00973,0.64816,0.49777,0.553,0.31314,1.77396,1.77057,0.04223,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
149,21221.3,0.60332,0.8385,0.00947,0.64014,0.50312,0.55377,0.31405,1.77076,1.77304,0.04215,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
150,21363.1,0.60857,0.82884,0.00957,0.6374,0.50175,0.55303,0.31359,1.77234,1.77059,0.0422,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083
151,21504.7,0.59895,0.82425,0.00935,0.64176,0.49976,0.55068,0.31235,1.77371,1.76937,0.04225,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
152,21646.6,0.59329,0.81549,0.00932,0.64037,0.50165,0.55096,0.31254,1.77216,1.77115,0.04218,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017
153,21788.5,0.5956,0.80611,0.00928,0.64111,0.50071,0.5516,0.31258,1.77262,1.76812,0.04221,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
154,21930.5,0.59881,0.81792,0.00945,0.63571,0.50236,0.55207,0.31335,1.77193,1.77053,0.0422,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
155,22073,0.6015,0.82237,0.00932,0.6319,0.50567,0.55198,0.31247,1.77107,1.76988,0.04218,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
156,22215.3,0.59701,0.80866,0.00932,0.6528,0.48872,0.55173,0.31199,1.76896,1.77146,0.04212,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885
157,22357,0.5997,0.7976,0.0094,0.63969,0.49463,0.55086,0.31142,1.7682,1.77292,0.0421,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
158,22499.5,0.60397,0.82192,0.00935,0.67685,0.48174,0.54975,0.31098,1.76742,1.77372,0.04206,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819
159,22642.2,0.5933,0.80606,0.00925,0.67935,0.48113,0.55023,0.31125,1.76529,1.77723,0.042,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
160,22784,0.59419,0.78606,0.00928,0.67587,0.48201,0.54992,0.31117,1.76091,1.78587,0.04188,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
161,22925.7,0.59519,0.79134,0.00923,0.65298,0.48919,0.54997,0.31123,1.76134,1.7876,0.04187,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
162,23066.1,0.60252,0.8009,0.00938,0.6801,0.4812,0.55144,0.31118,1.76073,1.78409,0.04187,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687
163,23208.8,0.59116,0.79755,0.00917,0.6826,0.48245,0.55318,0.31226,1.76298,1.77894,0.04193,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
164,23349.1,0.58766,0.78617,0.00914,0.67099,0.47779,0.547,0.3107,1.76312,1.77874,0.04193,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621
165,23490.9,0.58705,0.7867,0.00918,0.63738,0.50004,0.54917,0.3105,1.76188,1.7792,0.04187,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
166,23633.1,0.58531,0.77384,0.00909,0.64776,0.48719,0.54921,0.3112,1.7601,1.77995,0.04185,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
167,23775.5,0.58015,0.77103,0.00905,0.64445,0.49436,0.54576,0.31079,1.76044,1.77871,0.04184,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
168,23916.9,0.58516,0.77237,0.00913,0.6454,0.49514,0.54926,0.31168,1.75843,1.78251,0.04178,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489
169,24059.4,0.59823,0.79351,0.00937,0.64888,0.49446,0.54776,0.31325,1.75859,1.77968,0.04178,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
170,24200.2,0.59629,0.76573,0.00925,0.64768,0.49589,0.54868,0.31363,1.75587,1.78179,0.04174,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423
171,24342.3,0.58444,0.7626,0.00908,0.65104,0.49485,0.54861,0.31348,1.7569,1.77923,0.04177,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
172,24483.7,0.58437,0.7696,0.00908,0.65658,0.49589,0.54918,0.3137,1.75827,1.77413,0.04178,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
173,24626.6,0.58427,0.76153,0.00904,0.66256,0.49584,0.55169,0.31317,1.75845,1.7728,0.0418,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
174,24767.7,0.57247,0.76642,0.00899,0.67436,0.492,0.55485,0.31508,1.75982,1.77333,0.04183,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291
175,24909.6,0.57388,0.76612,0.00894,0.67782,0.49259,0.55621,0.31445,1.75934,1.77324,0.04183,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
176,25051.9,0.5798,0.75996,0.00895,0.68101,0.48758,0.55535,0.31499,1.75944,1.76975,0.04185,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225
177,25194,0.57703,0.75695,0.00888,0.67826,0.49028,0.55998,0.31779,1.75752,1.77082,0.0418,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
178,25335.5,0.57815,0.7388,0.00884,0.65739,0.49687,0.55902,0.31769,1.75529,1.77362,0.04175,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
179,25476.6,0.57286,0.7526,0.00883,0.69079,0.48122,0.55878,0.3177,1.75523,1.77272,0.04174,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
180,25617.8,0.56457,0.73189,0.00873,0.69354,0.47976,0.55879,0.31661,1.75639,1.77036,0.04176,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093
181,25759,0.57039,0.72985,0.00887,0.67276,0.49623,0.55704,0.31575,1.75562,1.77163,0.04173,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
182,25900.3,0.57336,0.73077,0.00873,0.68018,0.48959,0.55625,0.31565,1.75583,1.76997,0.04174,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027
183,26042.5,0.56549,0.72944,0.00869,0.68019,0.48924,0.55891,0.31635,1.75637,1.76917,0.04174,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
184,26184.3,0.56655,0.71867,0.00872,0.69179,0.48462,0.55845,0.31703,1.75768,1.76632,0.04181,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
185,26325.4,0.55921,0.7208,0.00871,0.69453,0.47707,0.5576,0.31696,1.75742,1.76948,0.04174,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
186,26465.8,0.55697,0.71232,0.00853,0.67722,0.48918,0.55802,0.31707,1.75662,1.7667,0.04175,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895
187,26607.9,0.5675,0.72074,0.00876,0.66866,0.49423,0.56149,0.31876,1.75723,1.76627,0.04179,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
188,26747.4,0.56562,0.69793,0.00865,0.67489,0.49268,0.55992,0.31772,1.7584,1.76367,0.04182,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829
189,26889.1,0.56188,0.70526,0.0087,0.68749,0.48488,0.56184,0.31867,1.75724,1.76369,0.0418,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
190,27029,0.5656,0.7022,0.00864,0.68401,0.48921,0.56144,0.31871,1.75648,1.766,0.04178,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
191,27170.9,0.55501,0.69111,0.00857,0.68348,0.49129,0.56056,0.31818,1.75582,1.76618,0.04178,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
192,27313,0.55722,0.70005,0.00861,0.70008,0.4809,0.56067,0.31857,1.75665,1.76379,0.0418,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697
193,27454.6,0.55385,0.68739,0.00852,0.69933,0.48385,0.56178,0.3189,1.75593,1.76391,0.04177,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
194,27596.2,0.55146,0.70414,0.00847,0.70819,0.48226,0.56204,0.31903,1.7555,1.76181,0.04178,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631
195,27737.6,0.55816,0.7103,0.00862,0.67541,0.49129,0.56247,0.31941,1.75689,1.76233,0.04178,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
196,27879.6,0.55019,0.68896,0.00843,0.65739,0.50259,0.56306,0.3197,1.75495,1.76381,0.04173,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
197,28022.4,0.54678,0.69464,0.00842,0.71615,0.48192,0.56478,0.3195,1.75506,1.76751,0.0417,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
198,28164.3,0.54384,0.67955,0.00838,0.71911,0.4771,0.56431,0.31987,1.75444,1.76958,0.04169,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499
199,28306.2,0.54507,0.68026,0.00845,0.67611,0.49919,0.56776,0.32125,1.75414,1.77111,0.04168,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
200,28448.6,0.55598,0.68599,0.00855,0.676,0.49696,0.56729,0.3219,1.75493,1.77172,0.04171,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433
201,28590,0.54555,0.67776,0.00835,0.69618,0.48836,0.56638,0.32144,1.7548,1.77383,0.04173,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
202,28731.8,0.54266,0.67068,0.00833,0.69222,0.4902,0.56212,0.31942,1.75288,1.77722,0.04168,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
203,28874.6,0.5402,0.67727,0.00833,0.71397,0.48729,0.56165,0.3194,1.75466,1.7727,0.04173,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
204,29016,0.54666,0.69225,0.00837,0.72111,0.48485,0.56194,0.32035,1.75464,1.77327,0.04179,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301
205,29158.7,0.54126,0.67593,0.00826,0.72416,0.48288,0.56123,0.32048,1.7533,1.7756,0.04176,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
206,29300.9,0.53268,0.66559,0.00822,0.70977,0.48534,0.56151,0.32073,1.75336,1.77397,0.04177,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235
207,29442.5,0.53819,0.66865,0.00825,0.71077,0.48037,0.56197,0.32107,1.75315,1.77573,0.04176,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
208,29585.5,0.52765,0.66485,0.00812,0.72074,0.48435,0.56249,0.32183,1.75287,1.77392,0.04178,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
209,29728.1,0.53723,0.65165,0.00824,0.71165,0.48751,0.56231,0.3211,1.7515,1.77687,0.04178,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
210,29870.1,0.5285,0.65165,0.00806,0.70734,0.4857,0.5626,0.32261,1.75087,1.77371,0.04176,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103
211,30012.7,0.53132,0.65596,0.00812,0.7054,0.48767,0.56356,0.32236,1.75181,1.77334,0.04177,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
212,30154.7,0.52092,0.63121,0.00801,0.70407,0.48978,0.56334,0.32173,1.75015,1.77636,0.04171,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037
213,30295.8,0.52832,0.65206,0.00809,0.70077,0.48996,0.56219,0.32109,1.75169,1.77419,0.04171,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
214,30436.9,0.53179,0.64418,0.00803,0.69387,0.48957,0.56145,0.32089,1.75016,1.77479,0.04169,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
215,30578.5,0.52848,0.6286,0.0081,0.6969,0.48881,0.55941,0.31927,1.75035,1.77628,0.04169,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
216,30720.2,0.52384,0.63651,0.00798,0.6965,0.48854,0.56102,0.32062,1.75004,1.77502,0.04172,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905
217,30861.9,0.52105,0.6298,0.00794,0.69289,0.48994,0.56071,0.32108,1.74744,1.7799,0.04165,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
218,31003.8,0.51318,0.62048,0.00781,0.6941,0.48707,0.56089,0.32058,1.74728,1.77565,0.04167,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839
219,31144.7,0.51971,0.62932,0.00796,0.69643,0.48726,0.56222,0.32145,1.74802,1.77459,0.04169,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
220,31286.2,0.5182,0.62338,0.0079,0.70066,0.48816,0.5615,0.32132,1.74904,1.77134,0.04172,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
221,31427.6,0.51181,0.6309,0.00775,0.69609,0.48951,0.56167,0.32209,1.74848,1.7703,0.04166,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
222,31570.1,0.5145,0.62187,0.00781,0.69581,0.48864,0.56313,0.32264,1.74776,1.77079,0.04166,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707
223,31710.2,0.51581,0.61315,0.0078,0.69562,0.48535,0.56243,0.32276,1.74773,1.77085,0.04167,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
224,31852.9,0.51305,0.61324,0.00788,0.69587,0.48551,0.56168,0.3225,1.74786,1.77275,0.04169,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641
225,31995,0.50999,0.60322,0.00774,0.69154,0.48344,0.56113,0.32226,1.7486,1.77023,0.04172,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
226,32136.4,0.50876,0.61223,0.00774,0.69333,0.48653,0.56093,0.32249,1.74927,1.76881,0.04173,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
227,32277.8,0.50303,0.60918,0.00764,0.69386,0.48611,0.56223,0.32328,1.75021,1.76475,0.04178,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
228,32418.2,0.5107,0.60552,0.00779,0.68686,0.48847,0.56212,0.32326,1.75113,1.76349,0.0418,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509
229,32559.8,0.51103,0.59535,0.00775,0.68418,0.48933,0.56212,0.32336,1.75116,1.76407,0.04181,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
230,32702.1,0.49895,0.59147,0.00761,0.6798,0.4904,0.56128,0.32344,1.75047,1.76404,0.04181,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443
231,32843.1,0.50825,0.59982,0.00768,0.6807,0.4917,0.56134,0.3232,1.74948,1.76326,0.04177,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
232,32985,0.50087,0.59871,0.00766,0.67802,0.49458,0.56061,0.32305,1.74996,1.76414,0.04179,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
233,33125.9,0.50794,0.59995,0.00774,0.669,0.496,0.56122,0.32365,1.75118,1.76389,0.04181,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
234,33267.5,0.49652,0.58235,0.00751,0.65466,0.50356,0.56102,0.32403,1.75038,1.76281,0.0418,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311
235,33409.7,0.49685,0.58038,0.00745,0.65133,0.50467,0.56092,0.32405,1.75061,1.76308,0.0418,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
236,33551,0.49748,0.58972,0.00751,0.65348,0.50484,0.56112,0.32384,1.75059,1.76342,0.04182,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245
237,33694,0.49857,0.58576,0.00759,0.65107,0.50432,0.5612,0.32357,1.74903,1.76231,0.0418,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
238,33836.1,0.49067,0.579,0.00746,0.64812,0.50463,0.56037,0.3233,1.74637,1.76681,0.04174,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
239,33977.6,0.4968,0.57823,0.00755,0.6479,0.50624,0.56029,0.32309,1.74751,1.76545,0.04177,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
240,34118.8,0.48839,0.56715,0.00741,0.64406,0.51311,0.55993,0.32342,1.74582,1.76871,0.04173,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113
241,34259.2,0.48722,0.57453,0.00744,0.63891,0.51599,0.55934,0.32346,1.74487,1.77213,0.04171,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
242,34399.8,0.48688,0.5668,0.00737,0.63607,0.51906,0.55987,0.32324,1.74399,1.77357,0.0417,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047
243,34541.5,0.48489,0.56976,0.00738,0.63283,0.5225,0.55848,0.32232,1.74488,1.77101,0.04171,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
244,34680.9,0.48943,0.57361,0.0075,0.63105,0.52373,0.55904,0.32266,1.74752,1.7644,0.0418,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
245,34821.3,0.48343,0.56978,0.00736,0.62942,0.52549,0.56202,0.32254,1.7469,1.76451,0.0418,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
246,34964.3,0.48085,0.56158,0.00727,0.6284,0.52554,0.56049,0.32159,1.7461,1.76729,0.04178,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915
247,35106.5,0.48382,0.55346,0.0073,0.6272,0.52677,0.55973,0.32137,1.74432,1.76943,0.04173,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
248,35249,0.47769,0.5654,0.00722,0.62531,0.52738,0.56015,0.32211,1.74524,1.76604,0.04175,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849
249,35390.3,0.48033,0.56519,0.00727,0.62787,0.52818,0.5603,0.32213,1.74524,1.76534,0.04177,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
250,35532.8,0.48232,0.54703,0.00716,0.63079,0.52463,0.5599,0.32109,1.74152,1.76972,0.04171,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
251,35674.6,0.47972,0.56071,0.00721,0.63122,0.52274,0.55968,0.32167,1.74148,1.77079,0.0417,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
252,35815,0.47495,0.54495,0.00717,0.63114,0.52062,0.55892,0.32158,1.73952,1.77492,0.04165,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717
253,35957.2,0.47285,0.54143,0.0072,0.62559,0.51681,0.55689,0.32064,1.7389,1.77653,0.04165,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
254,36097.1,0.47098,0.53497,0.00714,0.62517,0.51216,0.55815,0.32112,1.73865,1.77592,0.04164,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651
255,36238.1,0.47729,0.54384,0.00721,0.62317,0.5182,0.55731,0.3218,1.73899,1.77294,0.04166,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
256,36379.6,0.46704,0.53076,0.00704,0.62239,0.51915,0.55767,0.3224,1.73868,1.77625,0.04164,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
257,36521.6,0.46345,0.53818,0.00703,0.62151,0.51945,0.55775,0.32235,1.73922,1.77614,0.04163,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
258,36662.3,0.46573,0.52713,0.00699,0.61933,0.51962,0.55775,0.32166,1.73885,1.77941,0.04161,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519
259,36804.6,0.45886,0.51164,0.00688,0.61793,0.52169,0.55824,0.32177,1.73811,1.78033,0.04161,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
260,36947.4,0.45681,0.5212,0.00695,0.69507,0.46964,0.55723,0.32155,1.73579,1.78465,0.04154,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453
261,37088.8,0.46417,0.52527,0.00699,0.68125,0.48061,0.55631,0.32193,1.73552,1.78646,0.04155,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
262,37230.1,0.45917,0.52211,0.00692,0.68132,0.48271,0.55834,0.32262,1.73408,1.78934,0.04153,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
263,37371.4,0.45344,0.51448,0.00684,0.64178,0.51333,0.55884,0.3229,1.73558,1.78841,0.04154,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
264,37513.8,0.46096,0.52053,0.00695,0.63946,0.51548,0.55881,0.32328,1.73915,1.78322,0.04164,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321
265,37655.5,0.4557,0.51665,0.00684,0.68908,0.4735,0.55721,0.32255,1.73946,1.7838,0.04166,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
266,37796.2,0.45776,0.52221,0.00691,0.68529,0.4753,0.55674,0.32166,1.73895,1.78364,0.04167,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255
267,37937.7,0.44884,0.5069,0.00676,0.69281,0.46978,0.55595,0.32129,1.73887,1.78306,0.0417,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
268,38079.4,0.45506,0.51108,0.00687,0.68728,0.47609,0.55717,0.32233,1.73869,1.78179,0.04172,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
269,38221.8,0.45143,0.50863,0.00679,0.69002,0.48025,0.56038,0.32421,1.73571,1.78471,0.04165,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
270,38362.9,0.45345,0.50884,0.00684,0.68637,0.4849,0.55995,0.32442,1.73445,1.78755,0.04161,0.003369,0.001123,0.003369,0.001123,0.003369,0.001123,0.003369,0.001123
271,38504.7,0.45119,0.50936,0.00682,0.68752,0.47881,0.55816,0.32395,1.73581,1.7874,0.04164,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
272,38647.2,0.45246,0.51682,0.00681,0.68612,0.48309,0.55886,0.3242,1.73439,1.79002,0.04158,0.003171,0.001057,0.003171,0.001057,0.003171,0.001057,0.003171,0.001057
273,38789.1,0.44735,0.50403,0.00661,0.69289,0.48003,0.55854,0.32447,1.73381,1.78917,0.04158,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
274,38929.4,0.45571,0.50158,0.00683,0.69472,0.4799,0.55872,0.3241,1.73336,1.79202,0.04157,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
275,39071.7,0.44331,0.49451,0.00658,0.69515,0.47968,0.55789,0.32405,1.73393,1.78692,0.04155,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
276,39211.9,0.44933,0.50442,0.00672,0.69582,0.4754,0.55816,0.32368,1.7341,1.78938,0.04157,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925
